,State Name,ID,CaseNo,VehicleNo,CrashType,First Distraction,Second Distraction,Driver Action
3044,Texas,20210001,2021,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3045,Texas,20220001,2022,1,Stopped,Not Distracted,Not Distracted,Not Reported
3046,Texas,20220002,2022,2,"Stopped, Straight",Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3047,Texas,20230001,2023,1,Turn Into Same Direction (Going Straight),Not Distracted,Not Distracted,Not Reported
3048,Texas,20230002,2023,2,Turn Into Same Direction (Turning Left),Not Distracted,Not Distracted,Not Reported
3049,Texas,20240001,2024,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3050,Texas,20250001,2025,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3051,Texas,20260001,2026,1,Pedestrian/ Animal,Not Distracted,Not Distracted,"Pedestrian, Pedalcyclist Or Other Non-Motorist"
3052,Texas,20270001,2027,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3053,Texas,20280001,2028,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3054,Texas,20290001,2029,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3055,Texas,20290002,2029,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
3056,Texas,20300001,2030,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3057,Texas,20310001,2031,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3058,Texas,20320001,2032,1,Striking From The Right,"Distraction (Distracted), Details Unknown","Distraction (Distracted), Details Unknown",Not Reported
3059,Texas,20320002,2032,2,Struck On The Right,Not Distracted,Not Distracted,Not Reported
3060,Texas,20330001,2033,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3061,Texas,20340001,2034,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3062,Texas,20350002,2035,2,Other Crash Type,No Driver Present/Unknown If Driver Present,No Driver Present/Unknown If Driver Present,No Driver Present/Unknown If Driver Present
3063,Texas,20350003,2035,3,Other Crash Type,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3064,Texas,20360001,2036,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3065,Texas,20370001,2037,1,Slower,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3066,Texas,20370002,2037,2,"Slower, Going Straight",Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3067,Texas,20380001,2038,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3068,Texas,20390001,2039,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3069,Texas,20400001,2040,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3070,Texas,20400003,2040,3,Other Crash Type,No Driver Present/Unknown If Driver Present,No Driver Present/Unknown If Driver Present,No Driver Present/Unknown If Driver Present
3071,Texas,20410001,2041,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3072,Texas,20410002,2041,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3073,Texas,20420001,2042,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3074,Texas,20430001,2043,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3075,Texas,20430002,2043,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3076,Texas,20440001,2044,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3077,Texas,20440002,2044,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
3078,Texas,20440003,2044,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3079,Texas,20450001,2045,1,Changing Lanes To The Right,Not Distracted,Not Distracted,Not Reported
3080,Texas,20450002,2045,2,Straight Ahead On Left/Right,Not Distracted,Not Distracted,Not Reported
3081,Texas,20460001,2046,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3082,Texas,20470001,2047,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3083,Texas,20480001,2048,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3084,Texas,20480002,2048,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
3085,Texas,20490001,2049,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3086,Texas,20490002,2049,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3087,Texas,20500001,2050,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3088,Texas,20510001,2051,1,Stopped,Not Distracted,Not Distracted,Not Reported
3089,Texas,20510002,2051,2,"Stopped, Left",Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3090,Texas,20520001,2052,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3091,Texas,20530001,2053,1,Lateral Move (Left/Right),Other Cellular Phone Related,Other Cellular Phone Related,Not Reported
3092,Texas,20530002,2053,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3093,Texas,20540001,2054,1,Struck On The Right,Not Distracted,Not Distracted,Not Reported
3094,Texas,20540002,2054,2,Striking From The Right,Not Distracted,Not Distracted,Not Reported
3095,Texas,20550001,2055,1,Struck On The Left,Not Distracted,Not Distracted,Not Reported
3096,Texas,20550002,2055,2,Striking From The Left,Not Distracted,Not Distracted,Motor Vehicle
3097,Texas,20560001,2056,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3098,Texas,20560002,2056,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Motor Vehicle
3099,Texas,20560003,2056,3,Other Crash Type,Not Distracted,Not Distracted,Motor Vehicle
3100,Texas,20570001,2057,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3101,Texas,20580001,2058,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3102,Texas,20580002,2058,2,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3103,Texas,20590001,2059,1,Initial Opposite Directions (Left/Right),Not Distracted,Not Distracted,Not Reported
3104,Texas,20590002,2059,2,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
3105,Texas,20600001,2060,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3106,Texas,20610001,2061,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3107,Texas,20620001,2062,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3108,Texas,20630001,2063,1,Initial Opposite Directions (Left/Right),Not Distracted,Not Distracted,Not Reported
3109,Texas,20630002,2063,2,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
3110,Texas,20640001,2064,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3111,Texas,20640002,2064,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3112,Texas,20650001,2065,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3113,Texas,20660001,2066,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3114,Texas,20670001,2067,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3115,Texas,20670002,2067,2,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3116,Texas,20680001,2068,1,Other Crash Type,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Driver Did Not Maneuver To Avoid
3117,Texas,20680002,2068,2,"Stopped, Straight",Not Distracted,Not Distracted,Motor Vehicle
3118,Texas,20680003,2068,3,Stopped,Not Distracted,Not Distracted,Not Reported
3119,Texas,20680004,2068,4,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3120,Texas,20690001,2069,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3121,Texas,20700001,2070,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3122,Texas,20710001,2071,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3123,Texas,20720001,2072,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3124,Texas,20730001,2073,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3125,Texas,20740001,2074,1,Backing Veh.,Not Distracted,Not Distracted,Not Reported
3126,Texas,20750001,2075,1,Pedestrian/ Animal,By Other Occupant(s),Other Cellular Phone Related,Not Reported
3127,Texas,20760001,2076,1,Pedestrian/ Animal,Unknown If Distracted,Unknown If Distracted,Unknown
3128,Texas,20760002,2076,2,Other Crash Type,Unknown If Distracted,Unknown If Distracted,Unknown
3129,Texas,20780001,2078,1,Control/Traction Loss,Other Cellular Phone Related,Other Cellular Phone Related,Not Reported
3130,Texas,20790001,2079,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3131,Texas,20800001,2080,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3132,Texas,20810001,2081,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3133,Texas,20820001,2082,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3134,Texas,20820002,2082,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
3135,Texas,20830001,2083,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3136,Texas,20830002,2083,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Motor Vehicle
3137,Texas,20840001,2084,1,Parked Veh.,Not Distracted,Not Distracted,Not Reported
3138,Texas,20840003,2084,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3139,Texas,20850001,2085,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3140,Texas,20850002,2085,2,Specifics Other,Not Distracted,Not Distracted,Motor Vehicle
3141,Texas,20860001,2086,1,Stopped,Not Distracted,Not Distracted,Not Reported
3142,Texas,20860002,2086,2,"Stopped, Straight",Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3143,Texas,20870001,2087,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3144,Texas,20870002,2087,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Motor Vehicle
3145,Texas,20870003,2087,3,Other Crash Type,Not Distracted,Not Distracted,Motor Vehicle
3146,Texas,20880001,2088,1,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
3147,Texas,20880002,2088,2,Initial Opposite Directions (Left/Right),"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3148,Texas,20890001,2089,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3149,Texas,20900001,2090,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3150,Texas,20910001,2091,1,Control/Traction Loss,While Using Or Reaching For Device/Object Brought Into Vehicle,While Using Or Reaching For Device/Object Brought Into Vehicle,Not Reported
3151,Texas,20920001,2092,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3152,Texas,20930001,2093,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3153,Texas,20940001,2094,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3154,Texas,20940002,2094,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
3155,Texas,20950001,2095,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3156,Texas,20960001,2096,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3157,Texas,20960002,2096,2,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3158,Texas,20970001,2097,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3159,Texas,20980001,2098,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3160,Texas,20980002,2098,2,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3161,Texas,20980003,2098,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3162,Texas,20990001,2099,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3163,Texas,21000001,2100,1,Slower,Not Distracted,Not Distracted,Not Reported
3164,Texas,21000002,2100,2,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
3165,Texas,21010001,2101,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3166,Texas,21020001,2102,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3167,Texas,21030001,2103,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3168,Texas,21030002,2103,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
3169,Texas,21040001,2104,1,Drive Off Road,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3170,Texas,21050001,2105,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3171,Texas,21050002,2105,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
3172,Texas,21060001,2106,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3173,Texas,21070001,2107,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3174,Texas,21070002,2107,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3175,Texas,21080001,2108,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3176,Texas,21090001,2109,1,End Departure,Not Distracted,Not Distracted,Not Reported
3177,Texas,21100001,2110,1,No Impact,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3178,Texas,21110001,2111,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3179,Texas,21120001,2112,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3180,Texas,21130001,2113,1,Other Crash Type,Not Distracted,Not Distracted,Object
3181,Texas,21140001,2114,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3182,Texas,21150001,2115,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3183,Texas,21150002,2115,2,Specifics Other,No Driver Present/Unknown If Driver Present,No Driver Present/Unknown If Driver Present,No Driver Present/Unknown If Driver Present
3184,Texas,21160001,2116,1,Pedestrian/ Animal,Unknown If Distracted,Unknown If Distracted,Unknown
3185,Texas,21170001,2117,1,Striking From The Right,Not Distracted,Not Distracted,Not Reported
3186,Texas,21170002,2117,2,Struck On The Right,Not Distracted,Not Distracted,Not Reported
3187,Texas,21180001,2118,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3188,Texas,21190001,2119,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3189,Texas,21200001,2120,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3190,Texas,21210001,2121,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3191,Texas,21220001,2122,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3192,Texas,21230001,2123,1,Specifics Unknown,Not Distracted,Not Distracted,Not Reported
3193,Texas,21240001,2124,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3194,Texas,21240002,2124,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3195,Texas,21250001,2125,1,Other Crash Type,Not Distracted,Not Distracted,Phantom/Non-Contact Motor Vehicle
3196,Texas,21260001,2126,1,Parked Veh.,Not Distracted,Not Distracted,Phantom/Non-Contact Motor Vehicle
3197,Texas,21270001,2127,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3198,Texas,21270002,2127,2,Other Crash Type,Not Distracted,Not Distracted,Motor Vehicle
3199,Texas,21280001,2128,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3200,Texas,21290001,2129,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3201,Texas,21300001,2130,1,Slower,Not Distracted,Not Distracted,Not Reported
3202,Texas,21300002,2130,2,"Slower, Going Straight",Not Distracted,Not Distracted,Not Reported
3203,Texas,21310001,2131,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3204,Texas,21320001,2132,1,Pedestrian/ Animal,Unknown If Distracted,Unknown If Distracted,Unknown
3205,Texas,21330001,2133,1,"Decelerating (Slowing), Going Straight",Not Distracted,Not Distracted,Not Reported
3206,Texas,21330002,2133,2,Decelerating (Slowing),While Using Or Reaching For Device/Object Brought Into Vehicle,Other Cellular Phone Related,Not Reported
3207,Texas,21340001,2134,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3208,Texas,21340002,2134,2,Other Crash Type,Not Distracted,Not Distracted,Motor Vehicle
3209,Texas,21350001,2135,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Unknown
3210,Texas,21360001,2136,1,Stopped,Not Distracted,Not Distracted,Not Reported
3211,Texas,21360002,2136,2,"Stopped, Left",Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3212,Texas,21360003,2136,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3213,Texas,21370001,2137,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3214,Texas,21380001,2138,1,Pedestrian/ Animal,Unknown If Distracted,Unknown If Distracted,Unknown
3215,Texas,21390001,2139,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3216,Texas,21400001,2140,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3217,Texas,21400002,2140,2,Other Crash Type,Not Distracted,Not Distracted,Motor Vehicle
3218,Texas,21410001,2141,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3219,Texas,21420001,2142,1,Turn Into Opposite Directions (Going Straight),Not Distracted,Not Distracted,Motor Vehicle
3220,Texas,21420002,2142,2,Turn Into Opposite Directions (Turning Left),Not Distracted,Not Distracted,Not Reported
3221,Texas,21430001,2143,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3222,Texas,21440001,2144,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3223,Texas,21450001,2145,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3224,Texas,21460001,2146,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3225,Texas,21460002,2146,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
3226,Texas,21470001,2147,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3227,Texas,21480001,2148,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3228,Texas,21490001,2149,1,Lateral Move (Going Straight),Not Distracted,Not Distracted,Motor Vehicle
3229,Texas,21490002,2149,2,Lateral Move (Left/Right),Not Distracted,Not Distracted,Motor Vehicle
3230,Texas,21500001,2150,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3231,Texas,21500002,2150,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3232,Texas,21510001,2151,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3233,Texas,21520001,2152,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3234,Texas,21520002,2152,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3235,Texas,21520003,2152,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3236,Texas,21530001,2153,1,Drive Off Road,"Distraction (Distracted), Details Unknown","Distraction (Distracted), Details Unknown",Not Reported
3237,Texas,21540001,2154,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3238,Texas,21550001,2155,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3239,Texas,21560001,2156,1,Turn Into Opposite Directions (Turning Left),Not Distracted,Not Distracted,Not Reported
3240,Texas,21560002,2156,2,Turn Into Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
3241,Texas,21570001,2157,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3242,Texas,21570002,2157,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3243,Texas,21580001,2158,1,Drive Off Road,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3244,Texas,21590001,2159,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3245,Texas,21590002,2159,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
3246,Texas,21600001,2160,1,Pedestrian/ Animal,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3247,Texas,21610001,2161,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3248,Texas,21620001,2162,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3249,Texas,21630001,2163,1,Initial Opposite Directions (Left/Right),"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3250,Texas,21630002,2163,2,Initial Opposite Directions (Going Straight),Not Distracted,Not Distracted,Not Reported
3251,Texas,21640001,2164,1,Stopped,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3252,Texas,21640002,2164,2,"Stopped, Straight",Not Distracted,Not Distracted,Not Reported
3253,Texas,21640003,2164,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3254,Texas,21640004,2164,4,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3255,Texas,21640005,2164,5,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3256,Texas,21640006,2164,6,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3257,Texas,21650001,2165,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3258,Texas,21660001,2166,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3259,Texas,21660002,2166,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3260,Texas,21670001,2167,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3261,Texas,21670002,2167,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3262,Texas,21670003,2167,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3263,Texas,21680001,2168,1,End Departure,Not Distracted,Not Distracted,Not Reported
3264,Texas,21690001,2169,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3265,Texas,21700001,2170,1,Drive Off Road,Not Distracted,Not Distracted,Phantom/Non-Contact Motor Vehicle
3266,Texas,21710001,2171,1,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3267,Texas,21710002,2171,2,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3268,Texas,21720001,2172,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3269,Texas,21730001,2173,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
3270,Texas,21740001,2174,1,"Stopped, Straight",Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3271,Texas,21740002,2174,2,Stopped,Other Cellular Phone Related,Other Cellular Phone Related,Driver Did Not Maneuver To Avoid
3272,Texas,21750001,2175,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3273,Texas,21770001,2177,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3274,Texas,21780001,2178,1,Pedestrian/ Animal,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3275,Texas,21790001,2179,1,Struck On The Right,Not Distracted,Not Distracted,Not Reported
3276,Texas,21790002,2179,2,Striking From The Right,Not Distracted,Not Distracted,Not Reported
3277,Texas,21800001,2180,1,Parked Veh.,Not Distracted,Not Distracted,Not Reported
3278,Texas,21810001,2181,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Driver Did Not Maneuver To Avoid
3279,Texas,21820001,2182,1,Striking From The Left,Not Distracted,Not Distracted,Not Reported
3280,Texas,21820002,2182,2,Struck On The Left,Not Distracted,Not Distracted,Not Reported
3281,Texas,21830001,2183,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3282,Texas,21840001,2184,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3283,Texas,21840002,2184,2,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3284,Texas,21850001,2185,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3285,Texas,21860001,2186,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3286,Texas,21870001,2187,1,Control/Traction Loss,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3287,Texas,21880001,2188,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3288,Texas,21890001,2189,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3289,Texas,21890002,2189,2,Specifics Other,Not Distracted,Not Distracted,Motor Vehicle
3290,Texas,21900001,2190,1,Pedestrian/ Animal,Not Distracted,Not Distracted,Not Reported
3291,Texas,21910001,2191,1,Drive Off Road,Not Distracted,Not Distracted,Phantom/Non-Contact Motor Vehicle
3292,Texas,21920001,2192,1,"Decelerating (Slowing), Going Straight",Not Distracted,Not Distracted,Not Reported
3293,Texas,21920002,2192,2,Decelerating (Slowing),Not Distracted,Not Distracted,Not Reported
3294,Texas,21920003,2192,3,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3295,Texas,21920004,2192,4,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3296,Texas,21920005,2192,5,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3297,Texas,21930001,2193,1,Specifics Other,Not Distracted,Not Distracted,Phantom/Non-Contact Motor Vehicle
3298,Texas,21930002,2193,2,Specifics Other,Not Distracted,Not Distracted,Phantom/Non-Contact Motor Vehicle
3299,Texas,21940001,2194,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3300,Texas,21950001,2195,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3301,Texas,21960001,2196,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3302,Texas,21960002,2196,2,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3303,Texas,21970001,2197,1,Drive Off Road,Distraction/Inattention,Distraction/Inattention,Not Reported
3304,Texas,21980001,2198,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3305,Texas,21980002,2198,2,Specifics Other,While Manipulating Cellular Phone,While Manipulating Cellular Phone,Not Reported
3306,Texas,21990001,2199,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3307,Texas,21990002,2199,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Motor Vehicle
3308,Texas,22000001,2200,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3309,Texas,22000002,2200,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Motor Vehicle
3310,Texas,22010001,2201,1,Drive Off Road,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3311,Texas,22020001,2202,1,Pedestrian/ Animal,Not Distracted,Not Distracted,"Pedestrian, Pedalcyclist Or Other Non-Motorist"
3312,Texas,22030001,2203,1,Struck On The Right,Not Distracted,Not Distracted,Not Reported
3313,Texas,22030002,2203,2,Striking From The Right,Not Distracted,Not Distracted,Not Reported
3314,Texas,22040001,2204,1,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3315,Texas,22040002,2204,2,Other Crash Type,Not Distracted,Not Distracted,Not Reported
3316,Texas,22050001,2205,1,Other Crash Type,While Manipulating Cellular Phone,While Manipulating Cellular Phone,Not Reported
3317,Texas,22060001,2206,1,Drive Off Road,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Phantom/Non-Contact Motor Vehicle
3318,Texas,22070001,2207,1,Specifics Other,Not Distracted,Not Distracted,Not Reported
3319,Texas,22070002,2207,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
3320,Texas,22080001,2208,1,Lateral Move (Left/Right),Not Distracted,Not Distracted,Not Reported
3321,Texas,22080002,2208,2,Lateral Move (Going Straight),Not Distracted,Not Distracted,Not Reported
3322,Texas,22090001,2209,1,Pedestrian/ Animal,Unknown If Distracted,Unknown If Distracted,Unknown
3323,Texas,22100001,2210,1,Specifics Other,"Inattention (Inattentive), Details Unknown","Inattention (Inattentive), Details Unknown",Not Reported
3324,Texas,22100002,2210,2,Specifics Other,Not Distracted,Not Distracted,Not Reported
3325,Texas,22110001,2211,1,Drive Off Road,Not Distracted,Not Distracted,Not Reported
3326,Texas,22120001,2212,1,Control/Traction Loss,Not Distracted,Not Distracted,Not Reported
